kdrama_name,tags
"Oh, the Mysterious", childhood crush
"Oh, the Mysterious", fake identity
"Oh, the Mysterious", exconvict
"Oh, the Mysterious", secret crush
"Oh, the Mysterious", conglomerate 
Unstoppable Marriage,
The Full Sun,wrongfully accused
The Full Sun, forbidden love
The Full Sun, revenge
The Full Sun, exconvict
The Full Sun, rich female lead
The Full Sun, nice female lead
The Full Sun, poor male lead
The Full Sun, swindler male lead
The Full Sun, secretary supporting character
The Full Sun, melodrama 
Dalkomhan seupai,undercover agent
Dalkomhan seupai, cohabitation
Dalkomhan seupai, widow female lead
Dalkomhan seupai, policewoman
Dalkomhan seupai, police procedural
Dalkomhan seupai, detective 
Spy,spy
Spy, motherson relationship
Spy, north korean
Spy, suspense 
Drinking Solo,rich manpoor woman
Drinking Solo, older womanyounger man
Drinking Solo, love triangle
Drinking Solo, coworkers relationship
Drinking Solo, professor female lead
Drinking Solo, professor male lead
Drinking Solo, hardship
Drinking Solo, arrogant male lead
Drinking Solo, popular male lead
Drinking Solo, civil exam 
Pied Piper,investigation
Pied Piper, resentment
Pied Piper, sensitive female lead
Pied Piper, orphan female lead
Pied Piper, scheme
Pied Piper, policewoman
Pied Piper, injustice
Pied Piper, smart male lead
Pied Piper, corruption
Pied Piper, strong female lead 
Doctor Detective,exspouse relationship
Doctor Detective, doctor female lead
Doctor Detective, doctor male lead
Doctor Detective, teamwork
Doctor Detective, heir
Doctor Detective, corruption
Doctor Detective, eccentric male lead
Doctor Detective, strong female lead
Doctor Detective, based on true story
Doctor Detective, investigation 
Super Daddy Yeol,bickering couple
Super Daddy Yeol, motherdaughter relationship
Super Daddy Yeol, fatherdaughter relationship
Super Daddy Yeol, miscommunication
Super Daddy Yeol, baseball
Super Daddy Yeol, terminal illness
Super Daddy Yeol, first love
Super Daddy Yeol, single female lead
Super Daddy Yeol, workplace abuse
Super Daddy Yeol, secondary couple 
Chip In,death
Chip In, strong female lead
Chip In, black comedy
Chip In, infidelity
Chip In, motherdaughter relationship
Chip In, investigation
Chip In, suspense
Chip In, drama
Chip In, family
Chip In, mistress female lead 
Lovers,sitcom 
First Love,
My Love by My Side,teenage pregnancy
My Love by My Side, birth secret 
Wanted,crime against children
Wanted, kidnapping
Wanted, actress female lead
Wanted, loveless marriage
Wanted, death
Wanted, moneyobsession
Wanted, strong female lead
Wanted, idol actor
Wanted, investigation 
Angel's Revenge,religious female lead
Angel's Revenge, immature male lead
Angel's Revenge, car accident
Angel's Revenge, male chases female first
Angel's Revenge, strong female lead
Angel's Revenge, lying
Angel's Revenge, revenge
Angel's Revenge, rich manpoor woman
Angel's Revenge, pregnancy
Angel's Revenge, church setting 
King's Family,hardworking female lead
King's Family, big family
King's Family, infidelity
King's Family, motherdaughter relationship
King's Family, marriage 
Baby Faced Beauty,hidden identity
Baby Faced Beauty, older womanyounger man
Baby Faced Beauty, fashion industry
Baby Faced Beauty, workplace romance
Baby Faced Beauty, male chases female first
Baby Faced Beauty, clingy male lead 
Can't Lose,lovers to enemies
Can't Lose, married couple
Can't Lose, divorce
Can't Lose, lovehate relationship 
Neighborhood Lawyer Jo Deul-ho,law firm
Neighborhood Lawyer Jo Deul-ho, adapted from a webtoon
Neighborhood Lawyer Jo Deul-ho, investigation
Neighborhood Lawyer Jo Deul-ho, lawyer male lead
Neighborhood Lawyer Jo Deul-ho, wrongfully accused
Neighborhood Lawyer Jo Deul-ho, death
Neighborhood Lawyer Jo Deul-ho, misunderstanding
Neighborhood Lawyer Jo Deul-ho, strong female lead 
The Queen of Office,arrogant male lead
The Queen of Office, food industry
The Queen of Office, contract worker
The Queen of Office, workplace romance
The Queen of Office, hardworking female lead
The Queen of Office, impulsive male lead
The Queen of Office, clumsy female lead
The Queen of Office, weak female lead
The Queen of Office, teamwork
The Queen of Office, smart female lead 
Brain,doctor female lead
Brain, doctor male lead
Brain, cold male lead
Brain, disease
Brain, brain surgery
Brain, motherson relationship
Brain, cold manwarm woman
Brain, love triangle 
Wonderful Mama,alzheimers disease
Wonderful Mama, family secret
Wonderful Mama, riches to rags
Wonderful Mama, character development 
Marrying a Millionaire,nonmdl remake
Marrying a Millionaire, second chance
Marrying a Millionaire, first love
Marrying a Millionaire, reality show 
Man Who Dies to Live,extravagant male lead
Man Who Dies to Live, family reunion
Man Who Dies to Live, married couple
Man Who Dies to Live, infidelity
Man Who Dies to Live, pretend relationship
Man Who Dies to Live, fatherdaughter relationship
Man Who Dies to Live, mistaken identity
Man Who Dies to Live, misunderstanding
Man Who Dies to Live, rags to riches
Man Who Dies to Live, rich male lead 
Basketball,forbidden love
Basketball, japanese colonial rule
Basketball, rich womanpoor man
Basketball, famous male lead
Basketball, historical fiction
Basketball, rich female lead
Basketball, basketball
Basketball, melodrama 
Robber,swindler male lead
Robber, boxer male lead
Robber, widow female lead
Robber, redemption
Robber, single mother
Robber, debt
Robber, slow burn romance 
The Banker,adapted from a manga
The Banker, workplace setting
The Banker, bank setting
The Banker, office worker male lead
The Banker, hardship
The Banker, mature female lead
The Banker, sincere male lead
The Banker, honest male lead
The Banker, competent female lead
The Banker, bank auditor 
Model,fashion designer female lead
Model, fashion industry
Model, secret
Model, modeling
Model, revenge 
Mysterious Personal Shopper,positive female lead
Mysterious Personal Shopper, rich female lead
Mysterious Personal Shopper, soap opera
Mysterious Personal Shopper, betrayal
Mysterious Personal Shopper, revenge
Mysterious Personal Shopper, double identity
Mysterious Personal Shopper, investigation 
Coma,ghost
Coma, hospital setting
Coma, doctor male lead
Coma, dark fiction
Coma, sisters relationship
Coma, flashback to past
Coma, secret
Coma, omnibus
Coma, miniseries
Coma, episodic format 
Masked Prosecutor,prosecutor male lead
Masked Prosecutor, detective 
Heaven's Promise,soap opera
Heaven's Promise, unexpected pregnancy
Heaven's Promise, betrayal
Heaven's Promise, separation at birth
Heaven's Promise, miscarriage
Heaven's Promise, birth secret
Heaven's Promise, revenge
Heaven's Promise, twins
Heaven's Promise, marriage 
Behind the White Tower,adapted from a novel
Behind the White Tower, hospital setting
Behind the White Tower, surgeon male lead
Behind the White Tower, doctor male lead 
It's My Life,childhood friends relationship
It's My Life, fashion designer female lead
It's My Life, cheerful female lead
It's My Life, competent female lead
It's My Life, fashion industry
It's My Life, single mother
It's My Life, tough female lead
It's My Life, dissociative amnesia
It's My Life, successful female lead
It's My Life, successful male lead 
I Order You,tragic past
I Order You, love triangle
I Order You, childhood friends relationship
I Order You, adapted from a web novel
I Order You, chef male lead
I Order You, warm female lead
I Order You, friendship 
Korean Peninsula,new enerrgy
Korean Peninsula, presidential election
Korean Peninsula, cold male lead
Korean Peninsula, nice female lead
Korean Peninsula, coup detat
Korean Peninsula, lovers separated
Korean Peninsula, weak female lead
Korean Peninsula, strong male lead
Korean Peninsula, smart female lead
Korean Peninsula, forbidden love 
On Air,screenwriter female lead
On Air, actress female lead
On Air, talent manager male lead
On Air, director male lead
On Air, entertainment industry 
Empire of Gold,workplace politics
Empire of Gold, greed
Empire of Gold, power struggle
Empire of Gold, ambition
Empire of Gold, revenge
Empire of Gold, murder 
You Are the Only One,
Shining Days,death of a family
Shining Days, friends to lovers
Shining Days, cohabitation
Shining Days, rich manpoor woman
Shining Days, unrequited love
Shining Days, love triangle 
Incarnation of Money,mental hospital setting
Incarnation of Money, loan shark supporting character
Incarnation of Money, prosecutor male lead
Incarnation of Money, greed
Incarnation of Money, mental illness
Incarnation of Money, corruption
Incarnation of Money, revenge
Incarnation of Money, law 
Capital Scandal,japanese colonial rule
Capital Scandal, s
Capital Scandal, friendship
Capital Scandal, strong female lead
Capital Scandal, motherdaughter relationship
Capital Scandal, historical fiction 
"Run, Jang-Mi",
Assembly,national assembly
Assembly, nice male lead 
My Heart Twinkle Twinkle,multiple couples
My Heart Twinkle Twinkle, obsessive male lead
My Heart Twinkle Twinkle, possessive male lead
My Heart Twinkle Twinkle, death
My Heart Twinkle Twinkle, antihero
My Heart Twinkle Twinkle, obsession
My Heart Twinkle Twinkle, power struggle
My Heart Twinkle Twinkle, unrequited love
My Heart Twinkle Twinkle, death of a mother
My Heart Twinkle Twinkle, company president ceo male lead 
Who Are You?,secret
Who Are You?, ghostseeing female lead
Who Are You?, older womanyounger man
Who Are You?, murder
Who Are You?, amnesia
Who Are You?, ghost
Who Are You?, suspense
Who Are You?, betrayal
Who Are You?, death
Who Are You?, strong female lead 
Love Returns,character development
Love Returns, organ transplantation
Love Returns, soap opera
Love Returns, multigenerational
Love Returns, motherdaughter relationship
Love Returns, multiple couples
Love Returns, love triangle 
Unkind Ladies,sismance
Unkind Ladies, female centered plot
Unkind Ladies, announcer female lead
Unkind Ladies, teacher female lead
Unkind Ladies, kendo
Unkind Ladies, calm male lead
Unkind Ladies, family
Unkind Ladies, friendship 
Reset,prosecutor male lead
Reset, investigation
Reset, miniseries
Reset, death
Reset, murder
Reset, amnesia 
Bad Housewife,stay at home dad
Bad Housewife, house husband 
Hero,strong male lead
Hero, future
Hero, miniseries
Hero, superhuman strength 
My Dear Cat,investigation
My Dear Cat, family 
Best Chicken,best friends relationship
Best Chicken, restaurant setting
Best Chicken, restaurateur male lead
Best Chicken, webtoon artist male lead
Best Chicken, brothers relationship
Best Chicken, chasing a dream
Best Chicken, absent father
Best Chicken, grandpagranddaughter relationship
Best Chicken, secret crush
Best Chicken, nice male lead 
Ruler of Your Own World,opposites attract
Ruler of Your Own World, rich womanpoor man
Ruler of Your Own World, terminal illness 
Melody of Love,
Spy Myung-wol,strong female lead
Spy Myung-wol, actor male lead
Spy Myung-wol, clandestine operation
Spy Myung-wol, ulterior motive
Spy Myung-wol, fake identity
Spy Myung-wol, hidden identity
Spy Myung-wol, spy
Spy Myung-wol, enemies to lovers
Spy Myung-wol, north korean 
Syndrome,arrogant male lead
Syndrome, surgeon 
"Be Strong, Geum-Soon!",widow female lead
"Be Strong, Geum-Soon!", doctor male lead
"Be Strong, Geum-Soon!", single mother
"Be Strong, Geum-Soon!", hair dresser
"Be Strong, Geum-Soon!", soap opera
"Be Strong, Geum-Soon!", nice male lead
"Be Strong, Geum-Soon!", rich male lead 
Laurel Tree Tailors,power struggle
Laurel Tree Tailors, multiple mains
Laurel Tree Tailors, divorce
Laurel Tree Tailors, multiple couples
Laurel Tree Tailors, bromance
Laurel Tree Tailors, family
Laurel Tree Tailors, friendship 
Lights and Shadows,troublemaker male lead
Lights and Shadows, vietnam war
Lights and Shadows, s
Lights and Shadows, assassination
Lights and Shadows, coup detat
Lights and Shadows, time skip
Lights and Shadows, s
Lights and Shadows, s
Lights and Shadows, s
Lights and Shadows, drama 
Two Mothers,revenge 
My Beloved Sister,
Unknown Woman,smart female lead
Unknown Woman, soap opera
Unknown Woman, strong female lead
Unknown Woman, revenge 
A Thousand Kisses,age gap drama life
A Thousand Kisses, age gap real life
A Thousand Kisses, older manyounger woman
A Thousand Kisses, older womanyounger man
A Thousand Kisses, multiple couples 
Aillaendeu,brothersister relationship
Aillaendeu, flashback to past
Aillaendeu, star crossed lovers
Aillaendeu, taboo
Aillaendeu, forbidden love
Aillaendeu, calm female lead
Aillaendeu, tearjerker
Aillaendeu, trauma
Aillaendeu, love square
Aillaendeu, family secret 
The Secret of My Love,cheerful female lead
The Secret of My Love, sisters relationship
The Secret of My Love, nice female lead
The Secret of My Love, hardworking male lead
The Secret of My Love, hardworking female lead
The Secret of My Love, successful male lead
The Secret of My Love, secret
The Secret of My Love, greed
The Secret of My Love, jealousy
The Secret of My Love, motherson relationship 
Gangnam Scandal,childhood friends relationship
Gangnam Scandal, swindler female lead
Gangnam Scandal, stylist female lead
Gangnam Scandal, psychopath supporting character
Gangnam Scandal, heir male lead
Gangnam Scandal, fashion industry
Gangnam Scandal, brothersister relationship
Gangnam Scandal, grandpagranddaughter relationship
Gangnam Scandal, childhood sweethearts
